date,volume,open,close,high,low,adjclose
2013-03-18,151549300,63.06428527832031,65.10285949707031,65.35142517089844,63.02857208251953,48.3816032409668
2013-03-15,160990200,62.56142807006836,63.380001068115234,63.461429595947266,62.46428680419922,47.101253509521484
2013-03-14,75968900,61.83285903930664,61.78571319580078,62.091426849365234,61.49285888671875,45.91644287109375
2013-03-13,101387300,61.2071418762207,61.19285583496094,62.07143020629883,60.76571273803711,45.47585678100586
2013-03-12,116477900,62.228572845458984,61.20428466796875,62.6971435546875,61.08142852783203,45.484352111816406
2013-03-11,118559000,61.39285659790039,62.5528564453125,62.71571350097656,60.73428726196289,46.48655700683594
2013-03-08,97870500,61.400001525878906,61.674285888671875,62.20428466796875,61.22999954223633,45.83363723754883
2013-03-07,117118400,60.64285659790039,61.51142883300781,61.71571350097656,60.15142822265625,45.712608337402344
2013-03-06,115062500,62.07285690307617,60.808570861816406,62.17856979370117,60.63285827636719,45.19028091430664
2013-03-05,159608400,60.211429595947266,61.591426849365234,62.16999816894531,60.10714340209961,45.772064208984375
2013-03-04,145688900,61.11428451538086,60.00714111328125,61.17142868041992,59.85714340209961,44.594696044921875
2013-03-01,138112100,62.57143020629883,61.4957160949707,62.59714126586914,61.42571258544922,45.70093536376953
2013-02-28,80628800,63.43571472167969,63.05714416503906,63.98143005371094,63.05714416503906,46.86131286621094
2013-02-27,146837600,64.06143188476562,63.5099983215332,64.63428497314453,62.95000076293945,47.197853088378906
2013-02-26,125374900,63.40285873413086,64.1385726928711,64.5057144165039,62.522857666015625,47.664981842041016
2013-02-25,93144800,64.8357162475586,63.25714111328125,65.01714324951172,63.22428512573242,47.00994873046875
2013-02-22,82663700,64.17857360839844,64.40142822265625,64.5142822265625,63.79999923706055,47.86033248901367
2013-02-21,111795600,63.71428680419922,63.72285842895508,64.16714477539062,63.2599983215332,47.356048583984375
2013-02-20,119075600,65.38428497314453,64.12142944335938,65.38428497314453,64.11428833007812,47.65224838256836
2013-02-19,108945900,65.87142944335938,65.71286010742188,66.10428619384766,64.8357162475586,48.834938049316406
2013-02-15,97936300,66.97856903076172,65.73714447021484,67.16571807861328,65.7028579711914,48.85297393798828
2013-02-14,88818800,66.36000061035156,66.65571594238281,67.37714385986328,66.28857421875,49.535614013671875
2013-02-13,118801900,66.7442855834961,66.71571350097656,67.66285705566406,66.17428588867188,49.580196380615234
2013-02-12,152263300,68.50142669677734,66.84285736083984,68.91143035888672,66.81999969482422,49.67469024658203
2013-02-11,129372600,68.07142639160156,68.56143188476562,69.27714538574219,67.60713958740234,50.95186233520508
2013-02-08,158289600,67.71428680419922,67.85428619384766,68.40142822265625,66.89286041259766,50.42634582519531
2013-02-07,176145200,66.17857360839844,66.8885726928711,67.14286041259766,64.87428283691406,49.70866775512695
2013-02-06,148426600,65.20999908447266,65.3357162475586,66.64286041259766,64.65428924560547,46.585289001464844
2013-02-05,143336900,63.43571472167969,65.40571594238281,65.67713928222656,63.174285888671875,46.63520050048828
2013-02-04,119279300,64.84428405761719,63.18857192993164,65.13428497314453,63.14285659790039,45.05433654785156
2013-02-01,134871100,65.58714294433594,64.8028564453125,65.63999938964844,64.05000305175781,46.20534896850586
2013-01-31,79833600,65.2828598022461,65.06999969482422,65.6114273071289,64.99714660644531,46.39582824707031
2013-01-30,104288800,65.28571319580078,65.26142883300781,66.0857162475586,64.92857360839844,46.532325744628906
2013-01-29,142789500,65.5,65.4671401977539,65.74285888671875,64.58856964111328,46.67899703979492
2013-01-28,196379400,62.547142028808594,64.26142883300781,64.7442855834961,62.26571273803711,45.81930923461914
2013-01-25,302006600,64.52714538574219,62.84000015258789,65.17571258544922,62.14285659790039,44.80580520629883
2013-01-24,365213100,65.71428680419922,64.35713958740234,66.5328598022461,64.32142639160156,45.887550354003906
2013-01-23,215377400,72.68714141845703,73.43000030517578,73.56999969482422,72.11000061035156,52.35663604736328
2013-01-22,115386600,72.08000183105469,72.11000061035156,72.55428314208984,70.9471435546875,51.41545486450195
2013-01-18,118230700,71.2171401977539,71.42857360839844,71.74571228027344,70.9142837524414,50.92958068847656
2013-01-17,113419600,72.90142822265625,71.81143188476562,72.96428680419922,71.71857452392578,51.20256042480469
2013-01-16,172701200,70.66285705566406,72.29856872558594,72.77714538574219,70.35713958740234,51.549888610839844
2013-01-15,219193100,71.18571472167969,69.41714477539062,71.28428649902344,69.05428314208984,49.49540710449219
2013-01-14,183551900,71.81143188476562,71.67857360839844,72.5,71.21571350097656,51.10782241821289
2013-01-11,87626700,74.42857360839844,74.32857513427734,75.04571533203125,74.14571380615234,52.997318267822266
2013-01-10,150286500,75.50714111328125,74.78713989257812,75.53142547607422,73.64571380615234,53.32429122924805
2013-01-09,101901100,74.64286041259766,73.87142944335938,75.00142669677734,73.71286010742188,52.67136001586914
2013-01-08,114676800,75.60142517089844,75.0442886352539,75.98428344726562,74.46428680419922,53.50763702392578
2013-01-07,121039100,74.57142639160156,74.84285736083984,75.61428833007812,73.5999984741211,53.364013671875
2013-01-04,148583400,76.70999908447266,75.28571319580078,76.9471435546875,75.11856842041016,53.679771423339844
2013-01-03,88241300,78.26856994628906,77.44285583496094,78.52428436279297,77.28571319580078,55.217864990234375
2013-01-02,140129500,79.11714172363281,78.43285369873047,79.28571319580078,77.37571716308594,55.923736572265625
2012-12-31,164873100,72.93285369873047,76.02428436279297,76.4857177734375,72.71428680419922,54.206390380859375
2012-12-28,88569600,72.89857482910156,72.79856872558594,73.49714660644531,72.58856964111328,51.90641403198242
2012-12-27,113780100,73.36285400390625,73.58000183105469,73.75,72.09428405761719,52.46358108520508
2012-12-26,75609100,74.14286041259766,73.28571319580078,74.20857238769531,73.01714324951172,52.253753662109375
2012-12-24,43938300,74.3357162475586,74.30999755859375,74.89286041259766,74.10142517089844,52.984073638916016
2012-12-21,149067100,73.20999908447266,74.19000244140625,74.23857116699219,72.89142608642578,52.89851379394531
2012-12-20,120422400,75.71428680419922,74.5328598022461,75.74285888671875,74.12571716308594,53.14297866821289
2012-12-19,112342300,75.92428588867188,75.18714141845703,76.24285888671875,75.07142639160156,53.609500885009766
2012-12-18,156421300,75.0,76.27143096923828,76.4142837524414,74.32142639160156,54.38259506225586
2012-12-17,189401800,72.70428466796875,74.11856842041016,74.28571319580078,71.60428619384766,52.84758377075195
2012-12-14,252394800,73.53571319580078,72.82714080810547,74.01856994628906,72.22571563720703,51.926788330078125
2012-12-13,156314900,75.87857055664062,75.66999816894531,76.80571746826172,75.11428833007812,53.95377731323242
2012-12-12,121786000,78.25285339355469,77.0,78.28571319580078,76.61000061035156,54.902095794677734
2012-12-11,148086400,77.11000061035156,77.3414306640625,78.5085678100586,76.76714324951172,55.145530700683594
2012-12-10,157621100,75.0,75.68856811523438,76.93000030517578,74.51142883300781,53.96700668334961
2012-12-07,196760200,79.05714416503906,76.17857360839844,79.31428527832031,75.71428680419922,54.31639099121094
2012-12-06,294303100,75.56285858154297,78.17713928222656,79.0442886352539,74.08999633789062,55.74140548706055
2012-12-05,261159500,81.27285766601562,76.97000122070312,81.32142639160156,76.9671401977539,54.880699157714844
2012-12-04,139267100,83.11428833007812,82.2642822265625,83.11428833007812,81.73285675048828,58.65559768676758
2012-12-03,91070000,84.80714416503906,83.7414321899414,84.9414291381836,83.64286041259766,59.70881652832031
2012-11-30,97829900,83.82714080810547,83.6114273071289,84.05714416503906,83.23999786376953,59.61611557006836
2012-11-29,128674700,84.31714630126953,84.19428253173828,84.89286041259766,83.60713958740234,60.03171157836914
2012-11-28,130216100,82.4671401977539,83.27714538574219,83.68571472167969,81.75142669677734,59.37777328491211
2012-11-27,133332500,84.22142791748047,83.54000091552734,84.34571075439453,82.87142944335938,59.565189361572266
2012-11-26,157644900,82.27143096923828,84.21857452392578,84.28571319580078,81.95857238769531,60.04902648925781
2012-11-23,68206600,81.02428436279297,81.64286041259766,81.71428680419922,80.37142944335938,58.2125129699707
2012-11-21,93250500,80.60713958740234,80.24285888671875,81.0528564453125,79.5142822265625,57.214290618896484
2012-11-20,160688500,81.70143127441406,80.12999725341797,81.70714569091797,79.22571563720703,57.13380813598633
2012-11-19,205829400,77.2442855834961,80.81857299804688,81.07142639160156,77.12571716308594,57.624778747558594
2012-11-16,316723400,75.02857208251953,75.38285827636719,75.71428680419922,72.25,53.74903869628906
2012-11-15,197477700,76.79000091552734,75.08856964111328,77.07142639160156,74.66000366210938,53.53921127319336
2012-11-14,119292600,77.92857360839844,76.6971435546875,78.20714569091797,76.5971450805664,54.68614196777344
2012-11-13,133237300,76.98714447021484,77.55714416503906,78.63999938964844,76.62285614013672,55.29934310913086
2012-11-12,128950500,79.1642837524414,77.5471420288086,79.21428680419922,76.94999694824219,55.29220199584961
2012-11-09,232478400,77.2028579711914,78.15142822265625,79.26856994628906,76.24571228027344,55.72306823730469
2012-11-08,264036500,80.08999633789062,76.82142639160156,80.31857299804688,76.47000122070312,54.77475357055664
2012-11-07,198412200,81.97714233398438,79.71428680419922,82.07714080810547,79.39286041259766,56.83740234375
2012-11-06,93729300,84.31857299804688,83.2642822265625,84.39142608642578,82.87000274658203,57.479122161865234
2012-11-05,132283900,83.36000061035156,83.51714324951172,83.9671401977539,82.5142822265625,57.65367126464844
2012-11-02,149843400,85.12714385986328,82.4000015258789,85.27857208251953,82.10713958740234,56.882484436035156
2012-11-01,90324500,85.45999908447266,85.22000122070312,86.14286041259766,84.88143157958984,58.82918930053711
2012-10-31,127500800,84.98285675048828,85.04571533203125,85.9942855834961,83.95714569091797,58.70889663696289
2012-10-26,254608200,87.06143188476562,86.28571319580078,87.71428680419922,84.42857360839844,59.56487274169922
2012-10-25,164081400,88.57142639160156,87.07714080810547,88.85713958740234,86.50714111328125,60.11122131347656
2012-10-24,139631800,88.77714538574219,88.11856842041016,89.50714111328125,87.23428344726562,60.83013916015625
2012-10-23,176786400,90.14286041259766,87.62285614013672,90.55714416503906,87.38571166992188,60.48793029785156
2012-10-22,136682700,87.48857116699219,90.57571411132812,90.76856994628906,87.25142669677734,62.526371002197266
2012-10-19,186021500,90.1500015258789,87.12000274658203,90.25285339355469,87.08856964111328,60.14081573486328
2012-10-18,119156100,91.37000274658203,90.37714385986328,91.72285461425781,90.0,62.389278411865234
2012-10-17,97259400,92.69571685791016,92.08714294433594,93.2557144165039,92.0,63.56972122192383
2012-10-16,137442900,90.76714324951172,92.82714080810547,92.9000015258789,90.14286041259766,64.08056640625
2012-10-15,108125500,90.3357162475586,90.68000030517578,90.73285675048828,89.12142944335938,62.598350524902344
2012-10-12,115003700,89.93714141845703,89.95857238769531,90.76856994628906,89.32857513427734,62.10032272338867
2012-10-11,136520300,92.35713958740234,89.72856903076172,92.45714569091797,89.72856903076172,61.94154739379883
2012-10-10,127589000,91.39142608642578,91.5585708618164,92.13999938964844,91.0,63.2048454284668
2012-10-09,209649300,91.2357177734375,90.8357162475586,91.49857330322266,89.07857513427734,62.70583724975586
2012-10-08,159498500,92.41143035888672,91.16714477539062,92.5085678100586,90.87285614013672,62.93463897705078
2012-10-05,148501500,95.02857208251953,93.22714233398438,95.14286041259766,93.04000091552734,64.35668182373047
2012-10-04,92681400,95.89286041259766,95.25714111328125,96.32142639160156,95.07857513427734,65.75804138183594
2012-10-03,106070300,94.9800033569336,95.92142486572266,95.9800033569336,94.66143035888672,66.21661376953125
2012-10-02,156998100,94.5442886352539,94.47285461425781,95.19285583496094,92.94999694824219,65.21663665771484
2012-10-01,135898700,95.87999725341797,94.19857025146484,96.67857360839844,93.78571319580078,65.02729797363281
2012-09-28,133777700,96.96428680419922,95.30000305175781,97.30142974853516,95.25,65.78764343261719
2012-09-27,148522500,94.89857482910156,97.33142852783203,97.4528579711914,94.3357162475586,67.18995666503906
2012-09-26,144125800,95.53428649902344,95.02571105957031,96.09857177734375,94.45714569091797,65.5982894897461
2012-09-25,129697400,98.32286071777344,96.22000122070312,98.96857452392578,96.14286041259766,66.42273712158203
2012-09-24,159941600,98.12285614013672,98.68428802490234,99.3028564453125,97.57142639160156,68.12388610839844
2012-09-21,142897300,100.34428405761719,100.01285552978516,100.72428894042969,99.9085693359375,69.04103088378906
2012-09-20,84142100,99.87999725341797,99.81428527832031,100.0085678100586,99.08856964111328,68.9039306640625
2012-09-19,81718700,100.03713989257812,100.30000305175781,100.56999969482422,99.93856811523438,69.23925018310547
2012-09-18,93375800,99.98285675048828,100.27285766601562,100.33285522460938,99.48857116699219,69.22052764892578
2012-09-17,99507800,99.90714263916016,99.96857452392578,99.97142791748047,99.2300033569336,69.01045227050781
2012-09-14,150118500,98.56571197509766,98.75428771972656,99.56857299804688,98.2699966430664,68.17219543457031
2012-09-13,149590000,96.76714324951172,97.56857299804688,97.92857360839844,96.39571380615234,67.35367584228516
2012-09-12,178058300,95.2642822265625,95.68428802490234,95.69999694824219,93.71428680419922,66.05293273925781
2012-09-11,125995800,95.01571655273438,94.37000274658203,95.72856903076172,93.78571319580078,65.1456298828125
2012-09-10,121999500,97.20714569091797,94.67713928222656,97.61285400390625,94.5857162475586,65.35765075683594
2012-09-07,82416600,96.86428833007812,97.2057113647461,97.49714660644531,96.53857421875,67.10319519042969
2012-09-06,97799100,96.16714477539062,96.61000061035156,96.89857482910156,95.82857513427734,66.69195556640625
2012-09-05,84093800,96.51000213623047,95.74714660644531,96.62142944335938,95.65714263916016,66.09629821777344
2012-09-04,91973000,95.10857391357422,96.42428588867188,96.44857025146484,94.92857360839844,66.56376647949219
2012-08-31,84580300,95.32142639160156,95.03428649902344,95.5142822265625,93.89286041259766,65.60420227050781
2012-08-30,75674900,95.80571746826172,94.83856964111328,95.93571472167969,94.69285583496094,65.4691162109375
2012-08-29,50701700,96.46428680419922,96.20999908447266,96.80999755859375,96.0857162475586,66.41582489013672
2012-08-28,66854200,96.42571258544922,96.4000015258789,96.5857162475586,95.80999755859375,66.5469970703125
2012-08-27,106752100,97.14142608642578,96.52571105957031,97.26714324951172,96.22000122070312,66.63375854492188
2012-08-24,109335100,94.21571350097656,94.74571228027344,95.63999938964844,93.6500015258789,65.40499877929688
2012-08-23,105032200,95.1585693359375,94.66143035888672,95.69999694824219,94.44999694824219,65.34680938720703
2012-08-22,141330700,93.48857116699219,95.5528564453125,95.57142639160156,92.58714294433594,65.96219635009766
2012-08-21,203179900,95.83142852783203,93.72285461425781,96.41143035888672,92.90428924560547,64.69889831542969
2012-08-20,153346200,92.85857391357422,95.02143096923828,95.02143096923828,92.84285736083984,65.5953369140625
2012-08-17,110690300,91.42857360839844,92.58714294433594,92.59857177734375,91.2585678100586,63.914894104003906
2012-08-16,63633500,90.17285919189453,90.90571594238281,90.96571350097656,90.07142639160156,62.75416946411133
2012-08-15,64335600,90.18571472167969,90.11856842041016,90.57142639160156,89.67857360839844,62.210777282714844
2012-08-14,85042300,90.26714324951172,90.2414321899414,91.2300033569336,90.02999877929688,62.29558563232422
2012-08-13,69708100,89.05571746826172,90.0,90.0,89.03571319580078,62.12894058227539
2012-08-10,48734700,88.38714599609375,88.81428527832031,88.82286071777344,88.38571166992188,61.31040954589844
2012-08-09,55410600,88.2642822265625,88.67571258544922,88.81857299804688,88.25714111328125,61.214744567871094
2012-08-08,61176500,88.48428344726562,88.55142974853516,89.12571716308594,88.15714263916016,59.29960250854492
2012-08-07,72611700,88.9671401977539,88.70143127441406,89.28571319580078,88.29142761230469,59.400062561035156
2012-08-06,75525800,88.18428802490234,88.93571472167969,89.26714324951172,87.894287109375,59.55692672729492
2012-08-03,86230200,87.66143035888672,87.95714569091797,88.2828598022461,87.36571502685547,58.9016227722168
2012-08-02,83039600,86.12000274658203,86.82714080810547,87.2414321899414,85.75,58.14491271972656
2012-08-01,96125400,87.98714447021484,86.68714141845703,88.05714416503906,86.14286041259766,58.05115509033203
2012-07-31,115581900,86.17571258544922,87.25142669677734,87.38571166992188,86.10285949707031,58.42902755737305
2012-07-30,94785600,84.41714477539062,85.00428771972656,85.63428497314453,83.97428894042969,56.92420959472656
2012-07-27,100984100,82.144287109375,83.59428405761719,83.69000244140625,81.65571594238281,55.979976654052734
2012-07-26,101658200,82.82286071777344,82.12571716308594,82.9142837524414,81.4800033569336,54.99654769897461
2012-07-25,219328200,82.06571197509766,82.1385726928711,82.97142791748047,81.42857360839844,55.005149841308594
2012-07-24,141283100,86.76856994628906,85.84571075439453,87.0971450805664,85.50142669677734,57.48768615722656
2012-07-23,121993900,84.9142837524414,86.26142883300781,86.55714416503906,83.95857238769531,57.76606750488281
2012-07-20,99367800,87.57571411132812,86.32857513427734,87.77714538574219,86.24285888671875,57.81103515625
2012-07-19,109215400,87.32571411132812,87.76000213623047,87.90714263916016,86.57142639160156,58.76961135864258
2012-07-18,63175000,86.65571594238281,86.60857391357422,86.90571594238281,86.22285461425781,57.99853515625
2012-07-17,73406200,87.2557144165039,86.7057113647461,87.35713958740234,86.1642837524414,58.063602447509766
2012-07-16,75315100,86.44571685791016,86.70143127441406,87.37428283691406,86.43142700195312,58.060726165771484
2012-07-13,77856800,86.13571166992188,86.42428588867188,86.7414321899414,85.71428680419922,57.87512969970703
2012-07-12,107010400,85.74857330322266,85.55714416503906,86.20999908447266,84.66857147216797,57.294437408447266
2012-07-11,117330500,86.58856964111328,86.3471450805664,86.8085708618164,85.31714630126953,57.82347106933594
2012-07-10,127989400,88.28142547607422,86.88714599609375,88.5528564453125,86.47285461425781,58.18508529663086
2012-07-09,94851400,86.47142791748047,87.69857025146484,87.69999694824219,86.30142974853516,58.728485107421875
2012-07-06,104732600,86.72714233398438,86.55428314208984,86.91999816894531,85.94000244140625,57.96219253540039
2012-07-05,121095800,85.7942886352539,87.13428497314453,87.76285552978516,85.6642837524414,58.350582122802734
2012-07-03,60428200,84.98285675048828,85.62999725341797,85.71428680419922,84.85713958740234,57.34322738647461
2012-07-02,100023000,83.5328598022461,84.64571380615234,84.78142547607422,83.37142944335938,56.6840934753418
2012-06-29,105375200,82.57142639160156,83.42857360839844,83.42857360839844,82.03571319580078,55.868995666503906
2012-06-28,70709100,81.66714477539062,81.29285430908203,82.0,80.80142974853516,54.43880081176758
2012-06-27,50749300,82.14286041259766,82.07142639160156,82.39142608642578,81.7028579711914,54.960174560546875
2012-06-26,69134100,81.61856842041016,81.71857452392578,82.06999969482422,81.0471420288086,54.7238883972168
2012-06-25,76095600,82.47142791748047,81.53857421875,82.82857513427734,81.48143005371094,54.60335159301758
2012-06-22,71117900,82.72000122070312,83.15714263916016,83.16999816894531,82.2028579711914,55.68724060058594
2012-06-21,81587800,83.63428497314453,82.52428436279297,84.03142547607422,82.4914321899414,55.26343536376953
2012-06-20,89735800,84.02999877929688,83.67713928222656,84.17857360839844,82.97142791748047,56.03547286987305
2012-06-19,90351100,83.34285736083984,83.91571807861328,84.28571319580078,83.30000305175781,56.19523239135742
2012-06-18,110103000,81.56571197509766,83.68285369873047,83.98428344726562,81.48143005371094,56.03928756713867
2012-06-15,83813800,81.57142639160156,82.01856994628906,82.08856964111328,81.36428833007812,54.92477798461914
2012-06-14,86393300,81.605712890625,81.64714050292969,81.92857360839844,81.03713989257812,54.676063537597656
2012-06-13,73395000,82.07428741455078,81.73714447021484,82.63999938964844,81.48285675048828,54.73632049560547
2012-06-12,108845100,82.06571197509766,82.3085708618164,82.37428283691406,80.95714569091797,55.118995666503906
2012-06-11,147816200,83.95999908447266,81.59571075439453,84.07142639160156,81.51856994628906,54.64161682128906
2012-06-08,86879100,81.65714263916016,82.9028549194336,82.94000244140625,81.28571319580078,55.5169563293457
2012-06-07,94941700,82.47000122070312,81.67428588867188,82.47428894042969,81.5,54.694236755371094
2012-06-06,100363900,81.11000061035156,81.63714599609375,81.97856903076172,80.78571319580078,54.66935729980469
2012-06-05,97053600,80.18142700195312,80.40428924560547,80.92428588867188,79.76142883300781,53.84376525878906
2012-06-04,139248900,80.21428680419922,80.61285400390625,81.07142639160156,78.35713958740234,53.983428955078125
2012-06-01,130246900,81.3085708618164,80.14142608642578,81.80714416503906,80.07428741455078,53.667720794677734
2012-05-31,122918600,82.96286010742188,82.5328598022461,83.07142639160156,81.63714599609375,55.26919174194336
2012-05-30,132357400,81.31428527832031,82.73857116699219,82.855712890625,80.93714141845703,55.40694808959961
2012-05-29,95127200,81.55714416503906,81.75285339355469,82.0,80.7585678100586,54.74685287475586
2012-05-25,82126800,80.65571594238281,80.32714080810547,80.8357162475586,79.78142547607422,53.7921028137207
2012-05-24,124057500,82.26714324951172,80.76000213623047,82.35713958740234,80.17571258544922,54.081974029541016
2012-05-23,146224400,79.64286041259766,81.5085678100586,81.82857513427734,79.0328598022461,54.583274841308594
2012-05-22,173717600,81.36428833007812,79.56714630126953,81.98285675048828,78.94000244140625,53.283172607421875
2012-05-21,157776500,76.35713958740234,80.18285369873047,80.22000122070312,76.29285430908203,53.69548416137695
2012-05-18,183073100,76.27999877929688,75.76856994628906,77.62999725341797,74.5971450805664,50.73939514160156
2012-05-17,179305000,77.90142822265625,75.73143005371094,78.21428680419922,75.73143005371094,50.71452331542969
2012-05-16,140224000,79.1500015258789,78.01142883300781,79.55571746826172,77.29142761230469,52.24134826660156
2012-05-15,119084000,80.20714569091797,79.02428436279297,80.45999908447266,78.82142639160156,52.91963195800781
2012-05-14,88156600,80.36714172363281,79.74571228027344,81.07286071777344,79.65714263916016,53.40273666381836
2012-05-11,99886500,80.71428680419922,80.95857238769531,82.06714630126953,80.62142944335938,54.21494674682617
2012-05-10,83300000,82.08285522460938,81.50285339355469,82.26856994628906,81.2057113647461,54.57941818237305
2012-05-09,120176000,80.52857208251953,81.31143188476562,81.99714660644531,80.12142944335938,54.45123291015625
2012-05-08,124313000,81.36856842041016,81.16857147216797,81.64286041259766,79.81857299804688,54.355567932128906
2012-05-07,115029600,80.21428680419922,81.35428619384766,81.82428741455078,80.17571258544922,54.479942321777344
2012-05-04,132498100,82.44000244140625,80.75,82.62285614013672,80.73857116699219,54.075279235839844
2012-05-03,97637400,84.35713958740234,83.11714172363281,84.4857177734375,82.9000015258789,55.660465240478516
2012-05-02,106847300,82.89142608642578,83.71142578125,83.9142837524414,82.69428253173828,56.05842590332031
2012-05-01,152749800,83.55714416503906,83.16143035888672,85.25142669677734,83.0328598022461,55.69010925292969
2012-04-30,126536200,85.4000015258789,83.42571258544922,85.4857177734375,83.28571319580078,55.867095947265625
2012-04-27,101680600,86.43856811523438,86.14286041259766,86.5971450805664,85.78571319580078,57.68666458129883
2012-04-26,134017100,87.75285339355469,86.81428527832031,87.81285858154297,86.01856994628906,58.136314392089844
2012-04-25,226444400,87.94857025146484,87.14286041259766,88.28571319580078,86.57142639160156,58.356327056884766
2012-04-24,269037300,80.37285614013672,80.04000091552734,81.09857177734375,79.28571319580078,53.59980773925781
2012-04-23,241632300,81.51571655273438,81.67142486572266,82.38143157958984,79.51714324951172,54.69230270385742
2012-04-20,257746300,84.48285675048828,81.85428619384766,84.94571685791016,81.48857116699219,54.814762115478516
2012-04-19,208679800,85.74571228027344,83.91999816894531,86.38999938964844,83.50285339355469,56.1981201171875
2012-04-18,238632800,87.67428588867188,86.90571594238281,88.60713958740234,86.10142517089844,58.19752883911133
2012-04-17,256382000,82.7057113647461,87.0999984741211,87.14286041259766,81.70143127441406,58.3276252746582
2012-04-16,262696700,87.15142822265625,82.87571716308594,87.18285369873047,82.60713958740234,55.49879455566406
2012-04-13,214911200,89.1585693359375,86.46142578125,89.24285888671875,86.21571350097656,57.90000534057617
2012-04-12,153584200,89.28571319580078,88.9671401977539,90.19000244140625,88.64286041259766,59.57797622680664
2012-04-11,174153700,90.88571166992188,89.45714569091797,90.98143005371094,89.04856872558594,59.90611267089844
2012-04-10,222431300,91.41857147216797,89.77714538574219,92.0,89.42857360839844,60.12042236328125
2012-04-09,149384200,89.4471435546875,90.88999938964844,91.40571594238281,89.32857513427734,60.86565017700195
2012-04-05,160324500,89.56857299804688,90.52571105957031,90.66571807861328,89.05714416503906,60.6217041015625
2012-04-04,143245200,89.19285583496094,89.18714141845703,89.4085693359375,88.14286041259766,59.72532272338867
2012-04-03,208639900,89.61428833007812,89.9028549194336,90.31571197509766,88.93000030517578,60.204612731933594
2012-04-02,149587900,85.97571563720703,88.37571716308594,88.39571380615234,85.76856994628906,59.18193054199219
2012-03-30,182759500,86.9671401977539,85.6500015258789,87.22285461425781,85.41999816894531,57.35661697387695
2012-03-29,152059600,87.54000091552734,87.12285614013672,88.08000183105469,86.74714660644531,58.34292221069336
2012-03-28,163865100,88.33999633789062,88.23143005371094,88.77857208251953,87.18714141845703,59.08531188964844
2012-03-27,151782400,86.5971450805664,87.7828598022461,88.04000091552734,86.58000183105469,58.784908294677734
2012-03-26,148935500,85.68428802490234,86.71142578125,86.7357177734375,85.03713989257812,58.06741714477539
2012-03-23,107622200,85.78428649902344,85.1500015258789,85.97142791748047,84.9142837524414,57.021793365478516
2012-03-22,155967700,85.39714050292969,85.62000274658203,86.35713958740234,85.07571411132812,57.3365364074707
2012-03-21,161010500,86.105712890625,86.07142639160156,87.09285736083984,85.91571807861328,57.63883590698242
2012-03-20,204165500,85.644287109375,86.56571197509766,86.69999694824219,84.49714660644531,57.96982955932617
2012-03-19,225309000,85.48143005371094,85.87142944335938,85.9671401977539,84.1500015258789,57.50490188598633
2012-03-16,206371900,83.53142547607422,83.6528549194336,84.17142486572266,82.57142639160156,56.01919937133789
2012-03-15,289929500,85.6585693359375,83.65142822265625,85.71571350097656,82.6500015258789,56.01826095581055
2012-03-14,354711000,82.57857513427734,84.22571563720703,84.95999908447266,82.19999694824219,56.40282440185547
2012-03-13,172713800,79.64857482910156,81.15714263916016,81.16857147216797,79.39286041259766,54.34792709350586
2012-03-12,101820600,78.42571258544922,78.85713958740234,78.85713958740234,78.14286041259766,52.80769348144531
2012-03-09,104729800,77.7442855834961,77.88143157958984,78.24857330322266,77.58714294433594,52.154296875
2012-03-08,129114300,76.38428497314453,77.42713928222656,77.56999969482422,76.01714324951172,51.85007858276367
2012-03-07,199630200,76.68571472167969,75.81285858154297,76.82571411132812,74.75714111328125,50.76905059814453
2012-03-06,202559700,74.8085708618164,75.75142669677734,76.2414321899414,73.74571228027344,50.7279052734375
2012-03-05,202281100,77.91714477539062,76.16571807861328,78.21142578125,75.14286041259766,51.00534439086914
2012-03-02,107928100,77.74857330322266,77.88285827636719,78.11428833007812,77.50285339355469,52.155242919921875
2012-03-01,170817500,78.30999755859375,77.78142547607422,78.31571197509766,76.9671401977539,52.08733367919922
2012-02-29,238002800,77.36571502685547,77.4914321899414,78.2300033569336,76.52857208251953,51.89312744140625
2012-02-28,150096800,75.42285919189453,76.48714447021484,76.48714447021484,75.12142944335938,51.22060775756836
2012-02-27,136895500,74.47285461425781,75.10857391357422,75.5,73.75428771972656,50.29742431640625
2012-02-24,103768000,74.23857116699219,74.62999725341797,74.69999694824219,74.0914306640625,49.97693634033203
2012-02-23,142006900,73.58285522460938,73.7699966430664,73.97571563720703,72.78571319580078,49.401031494140625
2012-02-22,120825600,73.2971420288086,73.29142761230469,73.64142608642578,72.72428894042969,49.08053970336914
2012-02-21,151398800,72.41143035888672,73.55000305175781,73.55000305175781,72.01714324951172,49.253700256347656
2012-02-17,133951300,71.87285614013672,71.73143005371094,72.53857421875,71.47142791748047,48.03586959838867
2012-02-16,236138000,70.21428680419922,71.7442855834961,72.12714385986328,69.51856994628906,48.044490814208984
2012-02-15,376530000,73.46571350097656,71.09571075439453,75.18428802490234,70.98428344726562,47.61014938354492
2012-02-14,115099600,72.09428405761719,72.77999877929688,72.7942886352539,71.71428680419922,48.73805236816406
2012-02-13,129304000,71.3614273071289,71.80000305175781,71.97571563720703,71.01285552978516,48.081790924072266
2012-02-10,157825500,70.13714599609375,70.48857116699219,71.08856964111328,69.79285430908203,47.20357131958008
2012-02-09,221053700,68.68000030517578,70.4528579711914,70.96428680419922,68.65142822265625,47.179664611816406
